Winter.treatment,Origin,Population,MotherID,Spiderling,Photo,Cocoon_number,Oviposition_date,Planned.opening.Date,Planned.opening.time,Opened.by,Actual.opening.date,Actual.opening.time,SCP,Block_ID,Datalogger_ID,Photo.by,Measured.by,Leg.length,Which.leg.,Notes,round,Mother_LegLength_um,MotherMeasuredBy,MotherLegLengthNotes,Exclude
France,France,Mireval,SF18-MirevalW-79,SF18-MirevalW-79_d,n,1,03-09-18,03-05-19,0.625,T. Moeller,03-05-19,0.625,NA,NA,NA,NA,NA,NA,NA,NA,post,8706.57,M. Sheffer,NA,
France,France,Mireval,SF18-MirevalW-79,SF18-MirevalW-79_e,n,1,03-09-18,03-05-19,0.625,T. Moeller,03-05-19,0.625,NA,NA,NA,NA,NA,NA,NA,NA,post,8706.57,M. Sheffer,NA,
France,France,Mireval,SF18-MirevalW-79,SF18-MirevalW-79_f,n,1,03-09-18,03-05-19,0.625,T. Moeller,03-05-19,0.625,NA,NA,NA,NA,NA,NA,NA,NA,post,8706.57,M. Sheffer,NA,
France,France,Mireval,SF18-MirevalW-79,SF18-MirevalW-79_g,n,1,03-09-18,03-05-19,0.625,T. Moeller,03-05-19,0.625,NA,NA,NA,NA,NA,NA,NA,NA,post,8706.57,M. Sheffer,NA,
France,France,Mireval,SF18-MirevalW-79,SF18-MirevalW-79_h,n,1,03-09-18,03-05-19,0.625,T. Moeller,03-05-19,0.625,NA,NA,NA,NA,NA,NA,NA,NA,post,8706.57,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalW-8,SF18-MirevalW-8_a,n,1,02-09-18,02-05-19,0.375,J. Balk,02-05-19,0.375,-26.19,C,B,A.Machnis,A.Machnis,575.77,right,freezer confusion,post,NA,NA,one leg in vial,
Estonia,France,Mireval,SF18-MirevalW-8,SF18-MirevalW-8_b,n,1,02-09-18,02-05-19,0.375,J. Balk,02-05-19,0.375,-27.76,C,B,A.Machnis,A.Machnis,561.81,right,freezer confusion,post,NA,NA,one leg in vial,
Estonia,France,Mireval,SF18-MirevalW-8,SF18-MirevalW-8_c,n,1,02-09-18,02-05-19,0.375,J. Balk,02-05-19,0.375,-26.23,C,B,A.Machnis,A.Machnis,565.46,right,freezer confusion,post,NA,NA,one leg in vial,
Estonia,France,Mireval,SF18-MirevalW-8,SF18-MirevalW-8_d,n,1,02-09-18,02-05-19,0.375,J. Balk,02-05-19,0.375,-28.11,C,B,A.Machnis,A.Machnis,557.18,right,freezer confusion,post,NA,NA,one leg in vial,
Estonia,France,Mireval,SF18-MirevalW-8,SF18-MirevalW-8_e,n,1,02-09-18,02-05-19,0.375,J. Balk,02-05-19,0.375,-29.74,C,B,A.Machnis,A.Machnis,516.41,right,freezer confusion,post,NA,NA,one leg in vial,
Estonia,France,Mireval,SF18-MirevalW-8,SF18-MirevalW-8_f,n,1,02-09-18,02-05-19,0.375,J. Balk,02-05-19,0.375,-28.42,C,B,A.Machnis,A.Machnis,565.79,right,freezer confusion,post,NA,NA,one leg in vial,
Estonia,France,Mireval,SF18-MirevalW-8,SF18-MirevalW-8_g,n,1,02-09-18,02-05-19,0.375,J. Balk,02-05-19,0.375,-22.95,C,B,A.Machnis,A.Machnis,546.81,right,freezer confusion,post,NA,NA,one leg in vial,
Estonia,France,Mireval,SF18-MirevalW-8,SF18-MirevalW-8_h,n,1,02-09-18,02-05-19,0.375,J. Balk,02-05-19,0.375,-19.23,C,B,A.Machnis,A.Machnis,544.58,right,freezer confusion,post,NA,NA,one leg in vial,yes
Estonia,France,Mireval,SF18-MirevalW-8,SF18-MirevalW-8_a,n,2,18-09-18,18-05-19,0.375,M. Sheffer,18-05-19,0.378472222,NA,NA,NA,NA,NA,NA,NA,NA,post,NA,NA,one leg in vial,
Estonia,France,Mireval,SF18-MirevalW-8,SF18-MirevalW-8_b,n,2,18-09-18,18-05-19,0.375,M. Sheffer,18-05-19,0.378472222,NA,NA,NA,NA,NA,NA,NA,NA,post,NA,NA,one leg in vial,
Estonia,France,Mireval,SF18-MirevalW-8,SF18-MirevalW-8_c,n,2,18-09-18,18-05-19,0.375,M. Sheffer,18-05-19,0.378472222,NA,NA,NA,NA,NA,NA,NA,NA,post,NA,NA,one leg in vial,
Estonia,France,Mireval,SF18-MirevalW-8,SF18-MirevalW-8_d,n,2,18-09-18,18-05-19,0.375,M. Sheffer,18-05-19,0.378472222,NA,NA,NA,NA,NA,NA,NA,NA,post,NA,NA,one leg in vial,
Estonia,France,Mireval,SF18-MirevalW-8,SF18-MirevalW-8_e,n,2,18-09-18,18-05-19,0.375,M. Sheffer,18-05-19,0.378472222,NA,NA,NA,NA,NA,NA,NA,NA,post,NA,NA,one leg in vial,
Estonia,France,Mireval,SF18-MirevalW-8,SF18-MirevalW-8_f,n,2,18-09-18,18-05-19,0.375,M. Sheffer,18-05-19,0.378472222,NA,NA,NA,NA,NA,NA,NA,NA,post,NA,NA,one leg in vial,
Estonia,France,Mireval,SF18-MirevalW-8,SF18-MirevalW-8_g,n,2,18-09-18,18-05-19,0.375,M. Sheffer,18-05-19,0.378472222,NA,NA,NA,NA,NA,NA,NA,NA,post,NA,NA,one leg in vial,
Estonia,France,Mireval,SF18-MirevalW-8,SF18-MirevalW-8_h,n,2,18-09-18,18-05-19,0.375,M. Sheffer,18-05-19,0.378472222,NA,NA,NA,NA,NA,NA,NA,NA,post,NA,NA,one leg in vial,
France,France,Mireval,SF18-MirevalW-80,SF18-MirevalW-80_a,n,1,08-09-18,08-05-19,0.625,J. Balk,08-05-19,0.625,-27.31,A,C,NA,NA,NA,NA,deformed,post,7226.71,M. Sheffer,NA,
France,France,Mireval,SF18-MirevalW-80,SF18-MirevalW-80_b,n,1,08-09-18,08-05-19,0.625,J. Balk,08-05-19,0.625,-27.43,A,C,A.Machnis,A.Machnis,441.61,right,deformed,post,7226.71,M. Sheffer,NA,
France,France,Mireval,SF18-MirevalW-80,SF18-MirevalW-80_c,n,1,08-09-18,08-05-19,0.625,J. Balk,08-05-19,0.625,-27.62,A,C,A.Machnis,A.Machnis,516.54,right,deformed,post,7226.71,M. Sheffer,NA,
France,France,Mireval,SF18-MirevalW-80,SF18-MirevalW-80_d,n,1,08-09-18,08-05-19,0.625,J. Balk,08-05-19,0.625,-25.16,A,C,A.Machnis,A.Machnis,495.47,right,deformed,post,7226.71,M. Sheffer,NA,
France,France,Mireval,SF18-MirevalW-80,SF18-MirevalW-80_e,n,1,08-09-18,08-05-19,0.625,J. Balk,08-05-19,0.625,-21.25,A,C,A.Machnis,A.Machnis,518.89,right,deformed,post,7226.71,M. Sheffer,NA,
France,France,Mireval,SF18-MirevalW-80,SF18-MirevalW-80_f,n,1,08-09-18,08-05-19,0.625,J. Balk,08-05-19,0.625,-28.25,A,C,A.Machnis,A.Machnis,400.15,right,deformed,post,7226.71,M. Sheffer,NA,
France,France,Mireval,SF18-MirevalW-80,SF18-MirevalW-80_g,n,1,08-09-18,08-05-19,0.625,J. Balk,08-05-19,0.625,NA,NA,NA,NA,NA,NA,NA,NA,post,7226.71,M. Sheffer,NA,
France,France,Mireval,SF18-MirevalW-80,SF18-MirevalW-80_h,n,1,08-09-18,08-05-19,0.625,J. Balk,08-05-19,0.625,NA,NA,NA,NA,NA,NA,NA,NA,post,7226.71,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalW-82,SF18-MirevalW-82_a,n,1,13-08-18,13-04-19,0.375,L. Zander,13-04-19,0.375,-24.91,B,B,A.Machnis,A.Machnis,603.44,right,NA,post,7983.33,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalW-82,SF18-MirevalW-82_b,n,1,13-08-18,13-04-19,0.375,L. Zander,13-04-19,0.375,-9.47,B,D,A.Machnis,A.Machnis,563.53,right,deformed,post,7983.33,M. Sheffer,NA,yes
Estonia,France,Mireval,SF18-MirevalW-82,SF18-MirevalW-82_c,n,1,13-08-18,13-04-19,0.375,L. Zander,13-04-19,0.375,-27.02,B,D,A.Machnis,A.Machnis,606.2,right,NA,post,7983.33,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalW-82,SF18-MirevalW-82_d,n,1,13-08-18,13-04-19,0.375,L. Zander,13-04-19,0.375,-26.42,B,D,A.Machnis,A.Machnis,607.98,right,NA,post,7983.33,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalW-82,SF18-MirevalW-82_e,n,1,13-08-18,13-04-19,0.375,L. Zander,13-04-19,0.375,-28.65,B,D,A.Machnis,A.Machnis,593.47,right,NA,post,7983.33,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalW-82,SF18-MirevalW-82_f,n,1,13-08-18,13-04-19,0.375,L. Zander,13-04-19,0.375,-27.42,B,D,A.Machnis,A.Machnis,605.48,right,NA,post,7983.33,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalW-82,SF18-MirevalW-82_g,n,1,13-08-18,13-04-19,0.375,L. Zander,13-04-19,0.375,-19.13,B,D,A.Machnis,A.Machnis,575.1,right,NA,post,7983.33,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalW-82,SF18-MirevalW-82_h,n,1,13-08-18,13-04-19,0.375,L. Zander,13-04-19,0.375,-25.26,B,D,A.Machnis,A.Machnis,623.35,right,NA,post,7983.33,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalW-82,SF18-MirevalW-82_a,n,2,01-09-18,01-05-19,0.625,T. Moeller,01-05-19,0.625,-27.71,C,A,A.Machnis,A.Machnis,556.5,left,NA,post,7983.33,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalW-82,SF18-MirevalW-82_b,n,2,01-09-18,01-05-19,0.625,T. Moeller,01-05-19,0.625,-28.56,C,A,A.Machnis,A.Machnis,489.18,right,NA,post,7983.33,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalW-82,SF18-MirevalW-82_c,n,2,01-09-18,01-05-19,0.625,T. Moeller,01-05-19,0.625,-28.87,C,A,A.Machnis,A.Machnis,550.49,right,NA,post,7983.33,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalW-82,SF18-MirevalW-82_d,n,2,01-09-18,01-05-19,0.625,T. Moeller,01-05-19,0.625,-27.65,C,A,A.Machnis,A.Machnis,581.95,right,NA,post,7983.33,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalW-82,SF18-MirevalW-82_e,n,2,01-09-18,01-05-19,0.625,T. Moeller,01-05-19,0.625,-29.03,C,A,A.Machnis,A.Machnis,576.88,right,NA,post,7983.33,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalW-82,SF18-MirevalW-82_f,n,2,01-09-18,01-05-19,0.625,T. Moeller,01-05-19,0.625,-28.96,C,A,A.Machnis,A.Machnis,489.49,right,deformed,post,7983.33,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalW-82,SF18-MirevalW-82_g,n,2,01-09-18,01-05-19,0.625,T. Moeller,01-05-19,0.625,-11.96,C,A,NA,NA,NA,NA,deformed,post,7983.33,M. Sheffer,NA,yes
Estonia,France,Mireval,SF18-MirevalW-82,SF18-MirevalW-82_h,n,2,01-09-18,01-05-19,0.625,T. Moeller,01-05-19,0.625,-28.08,C,A,A.Machnis,A.Machnis,583.64,right,NA,post,7983.33,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalW-85,SF18-MirevalW-85_a,n,1,11-08-18,11-04-19,0.375,L. Zander,11-04-19,0.395833333,-27.98,A,E,A.Machnis,A.Machnis,579.83,right,NA,post,8635.55,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalW-85,SF18-MirevalW-85_b,n,1,11-08-18,11-04-19,0.375,L. Zander,11-04-19,0.395833333,-21.79,A,E,A.Machnis,A.Machnis,576.45,right,NA,post,8635.55,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalW-85,SF18-MirevalW-85_c,n,1,11-08-18,11-04-19,0.375,L. Zander,11-04-19,0.395833333,-25.87,A,E,A.Machnis,A.Machnis,603.79,right,NA,post,8635.55,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalW-85,SF18-MirevalW-85_d,n,1,11-08-18,11-04-19,0.375,L. Zander,11-04-19,0.395833333,-24.47,A,E,A.Machnis,A.Machnis,593.8,right,NA,post,8635.55,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalW-85,SF18-MirevalW-85_e,n,1,11-08-18,11-04-19,0.375,L. Zander,11-04-19,0.395833333,-29.03,A,E,A.Machnis,A.Machnis,608.59,right,NA,post,8635.55,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalW-85,SF18-MirevalW-85_f,n,1,11-08-18,11-04-19,0.375,L. Zander,11-04-19,0.395833333,-28.2,A,E,A.Machnis,A.Machnis,603.95,right,NA,post,8635.55,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalW-85,SF18-MirevalW-85_g,n,1,11-08-18,11-04-19,0.375,L. Zander,11-04-19,0.395833333,-26.51,A,E,A.Machnis,A.Machnis,591.02,right,NA,post,8635.55,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalW-85,SF18-MirevalW-85_h,n,1,11-08-18,11-04-19,0.375,L. Zander,11-04-19,0.395833333,-23.1,A,E,A.Machnis,A.Machnis,590.86,right,NA,post,8635.55,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalW-85,SF18-MirevalW-85_a,n,2,16-09-18,16-05-19,0.375,M. Sheffer,16-05-19,0.383333333,NA,NA,NA,NA,NA,NA,NA,NA,post,8635.55,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalW-85,SF18-MirevalW-85_b,n,2,16-09-18,16-05-19,0.375,M. Sheffer,16-05-19,0.383333333,NA,NA,NA,NA,NA,NA,NA,NA,post,8635.55,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalW-85,SF18-MirevalW-85_c,n,2,16-09-18,16-05-19,0.375,M. Sheffer,16-05-19,0.383333333,NA,NA,NA,NA,NA,NA,NA,NA,post,8635.55,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalW-85,SF18-MirevalW-85_d,n,2,16-09-18,16-05-19,0.375,M. Sheffer,16-05-19,0.383333333,NA,NA,NA,NA,NA,NA,NA,NA,post,8635.55,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalW-85,SF18-MirevalW-85_e,n,2,16-09-18,16-05-19,0.375,M. Sheffer,16-05-19,0.383333333,NA,NA,NA,NA,NA,NA,NA,NA,post,8635.55,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalW-85,SF18-MirevalW-85_f,n,2,16-09-18,16-05-19,0.375,M. Sheffer,16-05-19,0.383333333,NA,NA,NA,NA,NA,NA,NA,NA,post,8635.55,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalW-85,SF18-MirevalW-85_g,n,2,16-09-18,16-05-19,0.375,M. Sheffer,16-05-19,0.383333333,NA,NA,NA,NA,NA,NA,NA,NA,post,8635.55,M. Sheffer,NA,
Estonia,France,Mireval,SF18-MirevalW-85,SF18-MirevalW-85_h,n,2,16-09-18,16-05-19,0.375,M. Sheffer,16-05-19,0.383333333,NA,NA,NA,NA,NA,NA,NA,NA,post,8635.55,M. Sheffer,NA,
France,France,Mireval,SF18-MirevalW-9,SF18-MirevalW-9_a,n,1,17-08-18,18-04-19,0.375,L. Zander,18-04-19,0.395833333,-23.99,B,D,A.Machnis,A.Machnis,579.47,right,NA,post,8358.03,M. Sheffer,NA,
France,France,Mireval,SF18-MirevalW-9,SF18-MirevalW-9_b,n,1,17-08-18,18-04-19,0.375,L. Zander,18-04-19,0.395833333,-24.11,B,D,A.Machnis,A.Machnis,605.56,right,NA,post,8358.03,M. Sheffer,NA,
France,France,Mireval,SF18-MirevalW-9,SF18-MirevalW-9_c,n,1,17-08-18,18-04-19,0.375,L. Zander,18-04-19,0.395833333,-22.99,B,D,A.Machnis,A.Machnis,594.71,right,NA,post,8358.03,M. Sheffer,NA,
France,France,Mireval,SF18-MirevalW-9,SF18-MirevalW-9_d,n,1,17-08-18,18-04-19,0.375,L. Zander,18-04-19,0.395833333,-22.26,B,D,A.Machnis,A.Machnis,572.85,right,NA,post,8358.03,M. Sheffer,NA,
France,France,Mireval,SF18-MirevalW-9,SF18-MirevalW-9_e,n,1,17-08-18,18-04-19,0.375,L. Zander,18-04-19,0.395833333,-25.16,B,D,A.Machnis,A.Machnis,589.27,right,NA,post,8358.03,M. Sheffer,NA,
France,France,Mireval,SF18-MirevalW-9,SF18-MirevalW-9_f,n,1,17-08-18,18-04-19,0.375,L. Zander,18-04-19,0.395833333,-24.82,B,D,A.Machnis,A.Machnis,563.07,right,NA,post,8358.03,M. Sheffer,NA,
France,France,Mireval,SF18-MirevalW-9,SF18-MirevalW-9_g,n,1,17-08-18,18-04-19,0.375,L. Zander,18-04-19,0.395833333,-24.46,B,D,A.Machnis,A.Machnis,6021,right,NA,post,8358.03,M. Sheffer,NA,
France,France,Mireval,SF18-MirevalW-9,SF18-MirevalW-9_h,n,1,17-08-18,18-04-19,0.375,L. Zander,18-04-19,0.395833333,-23.62,B,D,A.Machnis,A.Machnis,555.73,right,NA,post,8358.03,M. Sheffer,NA,
Estonia,France,Perry,SF18-Perry-1,SF18-Perry-1_a,n,1,25-08-18,25-04-19,0.375,M. Sheffer,25-04-19,0.399305556,-27.31,A,A,J. Balk,NA,NA,NA,NA,post,9158.52,M. Sheffer,left,
Estonia,France,Perry,SF18-Perry-1,SF18-Perry-1_b,n,1,25-08-18,25-04-19,0.375,M. Sheffer,25-04-19,0.399305556,-28.26,A,A,J. Balk,NA,NA,NA,already measured?,post,9158.52,M. Sheffer,left,
Estonia,France,Perry,SF18-Perry-1,SF18-Perry-1_c,n,1,25-08-18,25-04-19,0.375,M. Sheffer,25-04-19,0.399305556,-28.01,A,A,J. Balk,NA,NA,NA,NA,post,9158.52,M. Sheffer,left,
Estonia,France,Perry,SF18-Perry-1,SF18-Perry-1_d,n,1,25-08-18,25-04-19,0.375,M. Sheffer,25-04-19,0.399305556,-26.71,A,A,J. Balk,NA,NA,NA,NA,post,9158.52,M. Sheffer,left,
Estonia,France,Perry,SF18-Perry-1,SF18-Perry-1_e,n,1,25-08-18,25-04-19,0.375,M. Sheffer,25-04-19,0.399305556,-28.17,A,A,J. Balk,NA,NA,NA,NA,post,9158.52,M. Sheffer,left,
Estonia,France,Perry,SF18-Perry-1,SF18-Perry-1_f,n,1,25-08-18,25-04-19,0.375,M. Sheffer,25-04-19,0.399305556,-24.2,A,A,J. Balk,NA,NA,NA,NA,post,9158.52,M. Sheffer,left,
Estonia,France,Perry,SF18-Perry-1,SF18-Perry-1_g,n,1,25-08-18,25-04-19,0.375,M. Sheffer,25-04-19,0.399305556,-23.16,A,A,J. Balk,NA,NA,NA,NA,post,9158.52,M. Sheffer,left,
Estonia,France,Perry,SF18-Perry-1,SF18-Perry-1_h,n,1,25-08-18,25-04-19,0.375,M. Sheffer,25-04-19,0.399305556,-27.76,A,A,J. Balk,NA,NA,NA,NA,post,9158.52,M. Sheffer,left,
France,France,Perry,SF18-Perry-10,SF18-Perry-10_a,n,1,02-09-18,05-05-19,0.625,M. Sheffer,05-05-19,0.628472222,-23.51,C,C,A.Machnis,A.Machnis,598.94,right,freezer confusion,post,8518.94,M. Sheffer,NA,
France,France,Perry,SF18-Perry-10,SF18-Perry-10_b,n,1,02-09-18,05-05-19,0.625,M. Sheffer,05-05-19,0.628472222,-27.33,C,C,A.Machnis,A.Machnis,607.2,right,freezer confusion,post,8518.94,M. Sheffer,NA,
France,France,Perry,SF18-Perry-10,SF18-Perry-10_c,n,1,02-09-18,05-05-19,0.625,M. Sheffer,05-05-19,0.628472222,-26.8,C,C,A.Machnis,A.Machnis,573.91,right,freezer confusion,post,8518.94,M. Sheffer,NA,
France,France,Perry,SF18-Perry-10,SF18-Perry-10_d,n,1,02-09-18,05-05-19,0.625,M. Sheffer,05-05-19,0.628472222,-28.19,C,C,A.Machnis,A.Machnis,639.13,right,freezer confusion,post,8518.94,M. Sheffer,NA,
France,France,Perry,SF18-Perry-10,SF18-Perry-10_e,n,1,02-09-18,05-05-19,0.625,M. Sheffer,05-05-19,0.628472222,-25.4,C,C,A.Machnis,A.Machnis,621.47,right,freezer confusion,post,8518.94,M. Sheffer,NA,
France,France,Perry,SF18-Perry-10,SF18-Perry-10_f,n,1,02-09-18,05-05-19,0.625,M. Sheffer,05-05-19,0.628472222,-28.03,C,C,A.Machnis,A.Machnis,601.6,right,freezer confusion,post,8518.94,M. Sheffer,NA,
France,France,Perry,SF18-Perry-10,SF18-Perry-10_g,n,1,02-09-18,05-05-19,0.625,M. Sheffer,05-05-19,0.628472222,-27.28,C,C,A.Machnis,A.Machnis,618.25,right,freezer confusion,post,8518.94,M. Sheffer,NA,
France,France,Perry,SF18-Perry-10,SF18-Perry-10_h,n,1,02-09-18,05-05-19,0.625,M. Sheffer,05-05-19,0.628472222,-28.14,C,C,A.Machnis,A.Machnis,604.8,right,freezer confusion,post,8518.94,M. Sheffer,NA,
France,France,Perry,SF18-Perry-11,SF18-Perry-11_a,n,1,26-08-18,26-04-19,0.375,L. Zander,26-04-19,0.375,-27.47,A,A,A.Machnis,A.Machnis,463.93,left,deformed,post,8171.13,M. Sheffer,NA,
France,France,Perry,SF18-Perry-11,SF18-Perry-11_b,n,1,26-08-18,26-04-19,0.375,L. Zander,26-04-19,0.375,-27.37,A,A,A.Machnis,A.Machnis,501.76,left,deformed,post,8171.13,M. Sheffer,NA,
France,France,Perry,SF18-Perry-11,SF18-Perry-11_c,n,1,26-08-18,26-04-19,0.375,L. Zander,26-04-19,0.375,-26.33,A,A,A.Machnis,A.Machnis,510.9,right,deformed,post,8171.13,M. Sheffer,NA,
France,France,Perry,SF18-Perry-11,SF18-Perry-11_d,n,1,26-08-18,26-04-19,0.375,L. Zander,26-04-19,0.375,-26.21,A,A,A.Machnis,A.Machnis,494.32,right,deformed,post,8171.13,M. Sheffer,NA,
France,France,Perry,SF18-Perry-11,SF18-Perry-11_e,n,1,26-08-18,26-04-19,0.375,L. Zander,26-04-19,0.375,-28.72,A,A,A.Machnis,A.Machnis,525.55,left,deformed,post,8171.13,M. Sheffer,NA,
France,France,Perry,SF18-Perry-11,SF18-Perry-11_f,n,1,26-08-18,26-04-19,0.375,L. Zander,26-04-19,0.375,-28.34,A,A,A.Machnis,A.Machnis,511.99,right,deformed,post,8171.13,M. Sheffer,NA,
France,France,Perry,SF18-Perry-11,SF18-Perry-11_g,n,1,26-08-18,26-04-19,0.375,L. Zander,26-04-19,0.375,-26.68,A,A,A.Machnis,A.Machnis,495.3,right,deformed,post,8171.13,M. Sheffer,NA,
France,France,Perry,SF18-Perry-11,SF18-Perry-11_h,n,1,26-08-18,26-04-19,0.375,L. Zander,26-04-19,0.375,-27.11,A,A,A.Machnis,A.Machnis,466.47,right,deformed,post,8171.13,M. Sheffer,NA,
France,France,Perry,SF18-Perry-12,SF18-Perry-12_a,n,1,01-09-18,02-05-19,0.375,M. Sheffer,02-05-19,0.381944444,-27.59,B,C,A.Machnis,A.Machnis,570.69,right,freezer confusion,post,7252.02,M. Sheffer,NA,
France,France,Perry,SF18-Perry-12,SF18-Perry-12_b,n,1,01-09-18,02-05-19,0.375,M. Sheffer,02-05-19,0.381944444,-26.67,B,C,A.Machnis,A.Machnis,568.02,right,freezer confusion,post,7252.02,M. Sheffer,NA,
France,France,Perry,SF18-Perry-12,SF18-Perry-12_c,n,1,01-09-18,02-05-19,0.375,M. Sheffer,02-05-19,0.381944444,-27.88,B,C,A.Machnis,A.Machnis,586.95,right,freezer confusion,post,7252.02,M. Sheffer,NA,
France,France,Perry,SF18-Perry-12,SF18-Perry-12_d,n,1,01-09-18,02-05-19,0.375,M. Sheffer,02-05-19,0.381944444,-27.67,B,C,A.Machnis,A.Machnis,572.27,right,freezer confusion,post,7252.02,M. Sheffer,NA,
France,France,Perry,SF18-Perry-12,SF18-Perry-12_e,n,1,01-09-18,02-05-19,0.375,M. Sheffer,02-05-19,0.381944444,-27.87,B,C,A.Machnis,A.Machnis,576.2,right,freezer confusion,post,7252.02,M. Sheffer,NA,
France,France,Perry,SF18-Perry-12,SF18-Perry-12_f,n,1,01-09-18,02-05-19,0.375,M. Sheffer,02-05-19,0.381944444,-20.06,B,C,A.Machnis,A.Machnis,586.37,right,freezer confusion,post,7252.02,M. Sheffer,NA,
France,France,Perry,SF18-Perry-12,SF18-Perry-12_g,n,1,01-09-18,02-05-19,0.375,M. Sheffer,02-05-19,0.381944444,-26.06,B,C,A.Machnis,A.Machnis,585.74,right,freezer confusion,post,7252.02,M. Sheffer,NA,
France,France,Perry,SF18-Perry-12,SF18-Perry-12_h,n,1,01-09-18,02-05-19,0.375,M. Sheffer,02-05-19,0.381944444,-23.32,B,C,A.Machnis,A.Machnis,576.38,right,freezer confusion,post,7252.02,M. Sheffer,NA,
France,France,Perry,SF18-Perry-12,SF18-Perry-12_a,n,2,18-09-18,18-05-19,0.375,J. Balk,18-05-19,0.378472222,-26.43,C,B,A.Machnis,A.Machnis,507.2,right,NA,post,7252.02,M. Sheffer,NA,
France,France,Perry,SF18-Perry-12,SF18-Perry-12_b,n,2,18-09-18,18-05-19,0.375,J. Balk,18-05-19,0.378472222,-26.21,C,B,A.Machnis,A.Machnis,499.77,right,NA,post,7252.02,M. Sheffer,NA,
France,France,Perry,SF18-Perry-12,SF18-Perry-12_c,n,2,18-09-18,18-05-19,0.375,J. Balk,18-05-19,0.378472222,-24.51,C,B,A.Machnis,A.Machnis,433.57,right,NA,post,7252.02,M. Sheffer,NA,
France,France,Perry,SF18-Perry-12,SF18-Perry-12_d,n,2,18-09-18,18-05-19,0.375,J. Balk,18-05-19,0.378472222,-29.05,C,B,A.Machnis,A.Machnis,468.89,right,NA,post,7252.02,M. Sheffer,NA,
France,France,Perry,SF18-Perry-12,SF18-Perry-12_e,n,2,18-09-18,18-05-19,0.375,J. Balk,18-05-19,0.378472222,-27.9,C,B,A.Machnis,A.Machnis,482.59,right,NA,post,7252.02,M. Sheffer,NA,
France,France,Perry,SF18-Perry-12,SF18-Perry-12_f,n,2,18-09-18,18-05-19,0.375,J. Balk,18-05-19,0.378472222,-26.59,C,B,A.Machnis,A.Machnis,465.86,right,NA,post,7252.02,M. Sheffer,NA,
France,France,Perry,SF18-Perry-12,SF18-Perry-12_g,n,2,18-09-18,18-05-19,0.375,J. Balk,18-05-19,0.378472222,-26.96,C,B,NA,NA,NA,NA,deformed,post,7252.02,M. Sheffer,NA,
France,France,Perry,SF18-Perry-12,SF18-Perry-12_h,n,2,18-09-18,18-05-19,0.375,J. Balk,18-05-19,0.378472222,-24.22,C,B,A.Machnis,A.Machnis,491.36,right,NA,post,7252.02,M. Sheffer,NA,
Estonia,France,Perry,SF18-Perry-14,SF18-Perry-14_a,n,1,14-08-18,14-04-19,0.625,M. Sheffer,14-04-19,0.625,-28.29,B,A,A.Machnis,A.Machnis,562.97,right,NA,post,8693.24,M. Sheffer,NA,
Estonia,France,Perry,SF18-Perry-14,SF18-Perry-14_b,n,1,14-08-18,14-04-19,0.625,M. Sheffer,14-04-19,0.625,-28.17,B,A,A.Machnis,A.Machnis,563.62,right,NA,post,8693.24,M. Sheffer,NA,
Estonia,France,Perry,SF18-Perry-14,SF18-Perry-14_c,n,1,14-08-18,14-04-19,0.625,M. Sheffer,14-04-19,0.625,-26.72,B,A,A.Machnis,A.Machnis,572.25,right,NA,post,8693.24,M. Sheffer,NA,
Estonia,France,Perry,SF18-Perry-14,SF18-Perry-14_d,n,1,14-08-18,14-04-19,0.625,M. Sheffer,14-04-19,0.625,-27.7,B,A,A.Machnis,A.Machnis,587.65,right,NA,post,8693.24,M. Sheffer,NA,
